SampleID,k__Archaea|p__Euryarchaeota|c__Archaeoglobi|o__Archaeoglobales|f__Archaeoglobaceae,k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae,k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanocaldococcaceae,k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetales_noname,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Brevibacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermatophilaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae,k__Bacteria|p__Aquificae|c__Aquificae|o__Aquificales|f__Desulfurobacteriaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Marinilabiliaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae,k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae,k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname,k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae,k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae,k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae,k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Thermales|f__Thermaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Halanaerobiales|f__Halobacteroidaceae,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales|f__Gallionellaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Hahellaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Sinobacteraceae,k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Brachyspiraceae,k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae,k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae,k__Bacteria|p__Tenericutes|c__Mollicutes|o__Acholeplasmatales|f__Acholeplasmataceae,k__Bacteria|p__Tenericutes|c__Mollicutes|o__Entomoplasmatales|f__Spiroplasmataceae,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae,k__Eukaryota|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales|f__Aspergillaceae,k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae,k__Eukaryota|p__Ascomycota|c__Schizosaccharomycetes|o__Schizosaccharomycetales|f__Schizosaccharomycetaceae,k__Eukaryota|p__Eukaryota_noname|c__Eukaryota_noname|o__Eukaryota_noname|f__Eukaryota_noname,k__Eukaryota|p__Eukaryota_noname|c__Eukaryota_noname|o__Eukaryota_noname|f__Hexamitidae
MH0003,0.0,0.0,0.0,0.0,0.05426,0.0,0.0,0.0,0.0,0.04105,0.0,0.54305,0.5452699999999999,0.0,19.73361,0.0,0.0,3.76441,0.009059999999999999,4.1378900000000005,0.0,0.0,0.0,0.0,0.0,0.02036,0.0,0.0,0.00893,0.0,0.0,0.031039999999999998,0.0,2.55649,5.7913,7.25762,0.08754,0.0,0.0,0.07196,5.23555,8.917219999999999,1.38998,0.0269,33.296459999999996,0.0,0.02321,0.0,5.20361,0.0,0.0,0.0,0.0,0.0,0.008790000000000001,0.00755,0.00405,0.0,0.11191999999999999,0.0,0.0,0.78803,0.0,0.0,0.0,0.0,0.0,0.21733000000000002,0.0,0.0,0.11554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH0006,0.0,0.0,0.0,0.00225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03239,0.16480999999999998,0.0,4.99133,0.06113,0.0,2.55661,41.972010000000004,7.258439999999999,0.0,0.0,0.0,0.0,0.0,0.03431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09227,0.0,0.028629999999999996,0.1984,0.0,0.0,0.00375,1.4935500000000002,15.70008,0.21176999999999999,0.0,17.920250000000003,0.0,0.6128600000000001,5.7432099999999995,0.07174999999999998,0.0,0.0,0.0,0.0067,0.0,0.00674,0.0,0.0,0.0,0.27896,0.0,0.0,0.53367,0.0,0.0,0.0,0.0,0.0,0.00638,0.0,0.0,0.00595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01181,0.0,0.0,0.0,0.0,0.0
MH0011,0.0,4.00849,0.01828,0.0,0.0,0.0,0.0,0.0,0.01831,0.00158,0.0,1.38628,0.0874,0.0,17.578689999999995,0.44806999999999997,0.0,10.98436,0.0,9.65445,0.02555,0.0,0.0,0.0,0.0,0.04231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26179,0.036570000000000005,0.0,0.0,0.12761,3.7331900000000005,11.571480000000001,1.05531,0.0,30.415590000000005,0.0,1.32957,0.04623,0.17593000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03015,0.18264,0.0,0.0,1.14872,0.0,0.0,0.0,0.0,0.0,0.029349999999999998,0.0,0.0,0.00063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6014800000000005,0.0,0.0,0.0,0.0,0.0
MH0012,0.0,0.43079,0.0,0.0026100000000000003,0.0,0.0,0.0,0.0,0.0,0.00283,0.00506,3.8074599999999994,0.44514999999999993,0.0,21.93975,0.0,0.0,7.85449,2.37182,9.55484,0.0,0.0,0.0,0.0,0.0,0.056720000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00121,0.0,0.018959999999999998,0.13280000000000003,0.0,0.0,0.02482,2.6398099999999998,4.2944,0.5767,0.08983,33.02919,0.0,1.0316,0.02496,3.9321,0.0,0.0,0.0,0.0,0.0,0.0,0.0023899999999999998,0.0,0.058109999999999995,0.8290599999999999,0.0,0.0,0.5463499999999999,0.00247,0.0,0.39205999999999996,0.0,0.0,0.72196,0.0,0.0,0.11118000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06821,0.0,0.00031,0.0,0.0,0.0
MH0014,0.0,0.06246,0.0,0.00979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29091999999999996,0.12686999999999998,0.0,12.596870000000001,0.54489,0.0,5.48765,0.0,12.32,0.00644,0.01365,0.0,0.0,0.0,0.01705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014960000000000001,1.4235399999999998,0.0,0.0,0.0094,2.4005000000000005,8.37616,0.20906,0.052410000000000005,29.423860000000005,0.0,0.14834000000000003,0.03978,0.22713,0.0,0.0,0.0,0.0,0.0,0.0,0.16165,0.0,0.0,0.11549000000000001,0.0,0.0,0.11788,0.0,0.0,0.0,0.0,0.0,25.61599,0.0,0.0,0.00275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1845,0.0,0.0,0.0,0.0,0.0
MH0016,0.0,0.00236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38094000000000006,0.0,32.83372000000001,0.0,0.0,17.87132,0.0,5.969900000000001,0.01856,0.12578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047,0.0,0.08632000000000001,2.7696299999999994,0.0,0.0,0.1066,9.41929,11.386719999999997,1.05955,0.0,16.857059999999997,0.0,0.11906000000000001,0.03387,0.06706,0.0,0.0,0.0,0.0,0.0,0.0169,0.08335,0.00489,0.0,0.28876999999999997,0.0,0.0,0.40920999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01914,0.0,0.0,0.0,0.0,0.00852,0.0,0.05679,0.0,0.0,0.0,0.0,0.0
MH0020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9208500000000002,0.5831700000000001,0.0,40.54184,0.0,0.0,15.840010000000001,4.41123,6.4962,0.01326,0.01669,0.0,0.0,0.0,0.01756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01793,1.3117299999999998,0.0,0.0,0.25698,1.0169599999999999,3.6286,0.27729000000000004,0.0,15.56719,0.0,0.07224,0.029419999999999998,5.98691,0.0,0.0,0.0,0.0,0.0,0.0,0.6905600000000001,0.0,0.0,0.07227,0.0,0.0,1.22543,0.0,0.0,0.0,0.0,0.0,0.00564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH0024,0.0,0.11792,0.0,0.00613,0.0,0.0,0.0,0.0,0.0,0.00062,0.0,0.00476,0.11856000000000001,0.0,45.23429,0.00215,0.0,11.31364,0.0,11.42212,0.0,0.0,0.0,0.0,0.0,0.03333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00504,0.01343,0.01018,0.0,0.0,0.0060799999999999995,7.68879,7.28762,0.15574000000000002,0.01759,15.850469999999998,0.0,0.04871999999999999,0.014240000000000001,0.58077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011179999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01356,0.0,0.02076,0.0,0.0,0.0,0.0,0.0,0.0,0.021840000000000002,0.0,0.00047999999999999996,0.0,0.0,0.0
MH0025,0.0,0.52047,0.0,0.13182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62189,0.9191999999999999,0.0,17.103640000000002,0.60974,0.0,8.84435,0.0040100000000000005,5.3037600000000005,0.0,0.026869999999999998,0.0,0.0,0.0,0.0253,0.0,0.0,0.0,0.0,0.0,0.0,0.1708,0.0,0.0,0.05946,1.91377,0.0,0.0,0.03501,12.63412,10.289200000000001,1.1391499999999999,0.0,21.217029999999998,0.0,0.7268999999999999,0.03796,0.10559999999999999,0.0,0.0,0.0,0.0,0.0,0.00914,0.0022199999999999998,0.00671,0.04213,0.32807000000000003,0.0,0.0,0.53744,0.0,0.0,0.0,0.06375,0.0,10.41424,0.0,0.0,0.0,0.74355,0.00205,0.0,0.15232,0.0,0.0,0.0,0.0,3.25828,0.0,0.0,0.0,0.0,0.0
MH0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01929,0.5747500000000001,0.0,14.816399999999998,0.0,0.0,0.31426,46.20786,2.18536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01121,0.12633,0.0,0.0,0.22901,7.1188400000000005,11.336839999999997,0.5789,0.062229999999999994,15.23761,0.0,0.24897000000000002,0.03148,0.04369,0.0,0.0,0.0,0.0322,0.0,0.0,0.0,0.0,0.0,0.44843,0.0,0.0,0.12055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558,0.0,0.0,0.0,0.0,0.0
