SampleID,k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae,k__Archaea|p__Euryarchaeota|c__Methanococci|o__Methanococcales|f__Methanocaldococcaceae,k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetales_noname,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Brevibacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Corynebacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermabacteraceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Dermatophilaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Microbacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Micrococcaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Nocardioidaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidetes_noname|o__Bacteroidetes_noname|f__Bacteroidetes_noname,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae,k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae,k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae,k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_noname|o__Candidatus_Saccharibacteria_noname|f__Candidatus_Saccharibacteria_noname,k__Bacteria|p__Chlorobi|c__Chlorobia|o__Chlorobiales|f__Chlorobiaceae,k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae,k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Thermales|f__Thermaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Alicyclobacillaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname,k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae,k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae,k__Bacteria|p__Planctomycetes|c__Planctomycetia|o__Planctomycetales|f__Planctomycetaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Bartonellaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Phyllobacteriaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhodobiaceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Erythrobacteraceae,k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Gallionellales|f__Gallionellaceae,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae,k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae,k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Shewanellaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Chromatiaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales|f__Ectothiorhodospiraceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Oceanospirillales|f__Halomonadaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Sinobacteraceae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae,k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Brachyspiraceae,k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales|f__Synergistaceae,k__Bacteria|p__Tenericutes|c__Mollicutes|o__Mycoplasmatales|f__Mycoplasmataceae,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae,k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae
CON-001,0.33364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86983,0.91759,0.0,19.94027,1.7273900000000002,8.1681,6.18346,13.40826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35352,0.12345,0.0,0.0,0.0077,12.298309999999999,6.33047,1.69074,0.019819999999999997,8.767759999999999,4.90128,0.0,0.04073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02201,0.0,0.0142,0.58708,0.0,0.0,1.9335600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31004,0.0,0.009059999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.07146,0.0,7.9702399999999995,0.0
CON-002,0.62578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028399999999999996,0.037939999999999995,0.0,43.29412,0.20017000000000001,3.32637,0.00264,14.19921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.14900999999999998,0.35045000000000004,0.0,0.0,0.04385,3.7019400000000005,6.35089,0.1608,0.0,5.64035,0.13815,0.014480000000000002,20.7834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03826,0.02365,0.03878,0.0,0.6949099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CON-003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01516,0.0,0.0,0.41831999999999997,0.07544000000000001,0.0,15.670949999999998,0.29612,2.3167500000000003,32.54949,11.46554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01703,0.0,0.0,0.05419,0.0,0.019049999999999997,0.21112999999999998,7.61812,0.010740000000000001,0.0,0.0,0.007559999999999999,2.61249,2.66664,0.10418,0.0,2.52148,1.09562,0.0,5.32025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015080000000000001,0.0,0.0,0.0,0.73429,0.0,0.0,0.6877,0.00414,0.03218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.68949,0.0,0.6497499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12113,0.0
CON-004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02847,0.0,0.0,0.03927,0.24739,0.0,60.25094000000001,0.0,6.39035,0.0028399999999999996,1.46329,0.00656,0.0,0.0,0.0,0.00435,0.0,0.0,0.0,0.00323,0.0,0.00066,0.01709,0.0,0.0,0.0,0.32544999999999996,0.21854999999999997,0.0,0.0,0.08721,0.35070999999999997,2.60728,0.44903000000000004,0.011470000000000001,20.00788,0.10346,0.0,3.2286,2.26471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00346,0.0,1.05621,0.0,0.01697,0.68821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00754,0.0,0.11877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CON-005,0.56232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02221,0.0,0.0,0.12154,1.04124,0.0,23.598480000000002,0.40694,2.8737799999999996,14.6557,9.51717,0.0,0.0,0.008539999999999999,0.0,0.00599,0.0,0.0,0.0,0.0,0.0,0.0,0.006490000000000001,0.0,0.0,0.0,0.05261999999999999,0.57561,0.0,0.0,0.04767,6.634220000000001,8.40508,0.7398,0.09679,8.804409999999999,2.9048899999999995,0.00264,12.000580000000001,0.48953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01647,0.00733,0.0,0.047310000000000005,1.8979300000000001,0.0,0.0,0.71012,0.00958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8779399999999999,0.0,0.00349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8555599999999997,0.0
CON-006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47911,1.02659,0.0,57.91863000000001,0.0,5.38828,0.0039299999999999995,1.25076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.0,0.0,0.13217,2.53498,0.0,0.0,0.17626,0.09757,10.93825,1.41487,0.016059999999999998,5.857559999999999,0.2192,0.29469,4.50355,0.00271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019199999999999998,0.07618,0.0,0.0,1.6153400000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2801900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76968,0.0
CON-007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00484,0.0,0.0,0.052289999999999996,0.06753,0.0,62.43879,0.0,8.32483,0.00813,7.74551,0.0,0.0,0.0011,0.00359,0.0,0.0,0.0,0.0,0.00389,0.0,0.004079999999999999,0.01133,0.10144,0.0,0.0,0.04837999999999999,0.93638,0.00182,0.0,0.20262,0.31379,7.161499999999999,0.32226,0.0,1.28736,0.2428,0.0,0.03599,1.73748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01001,0.0,0.0,0.31575,0.0,0.0,1.3666199999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22118,0.0,0.01346,0.0,0.01463,0.0,0.0,0.0,0.0,0.0,0.0,0.00059,0.0
CON-008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50197,1.60556,0.0,81.99704000000001,0.0,0.00885,0.01803,0.0006799999999999999,0.0,0.0,0.01636,0.0,0.0,0.0,0.0,0.0,0.00266,0.0,0.0,0.00313,0.0,0.0,0.0,0.18539,1.8246600000000002,0.00016999999999999999,0.00165,0.20667999999999997,0.029200000000000004,6.28736,0.0,0.00058,2.2478899999999995,0.22132999999999997,0.00175,0.017230000000000002,0.0,0.00532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67293,0.0,0.0,2.00891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CON-009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08589,0.08479,0.0,12.078650000000001,0.0,3.02822,61.79394,0.00944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01292,0.0,0.0,0.0,0.02315,0.08771000000000001,0.0,0.0,0.0676,0.00271,4.33026,0.0,0.0287,2.05901,0.21058999999999997,9.237919999999999,0.14592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01495,0.0,0.0,0.0,4.55769,0.0,0.0,0.06249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CON-010,0.0,0.0,0.0,0.022269999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.00283,0.0,0.0,5.4131100000000005,1.23432,0.0,5.947960000000001,0.01192,1.7152399999999999,0.03765,0.9586300000000001,0.0,0.0,0.07780000000000001,0.0,0.0,0.0,0.0,0.0,0.00033999999999999997,0.0,0.0,0.06443,0.04119,0.0,1.79268,0.85807,0.16878,0.01908,0.0,0.04432,36.78706999999999,22.800979999999996,0.07267,1.19843,2.47477,0.08256000000000001,0.0,1.78425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05632,0.0,0.00262,0.2292,0.0,0.00312,0.11478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.888650000000002,0.0,0.09396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CON-011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29803,0.26837,0.0,29.86306,0.0,2.3841599999999996,25.44969,5.09559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10617,0.03036,0.0,0.0,0.006940000000000001,10.336210000000001,6.077829999999999,0.57584,0.10453,8.70315,0.9704099999999999,0.0,0.015569999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42832,0.0,0.0,0.73801,0.0,0.0,0.43084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9694899999999995,0.0,0.08036,0.0,0.0,0.0,0.0,0.0,0.0,0.06712,0.0,0.0,0.0
