,95818,248039,239935,5741,196117,29521,35818,651822,638849,2160,2317,158,53419,195,199,200,203,204,76517,824,827,849,851,850,856,859,860,861,876,901,35833,1099853,487174,28127,544644,626932,328813,328814,28117,214856,1288121,387661,823,328812,46503,322095,837,281920,28123,28124,501496,33170,278028,4932,5478,2173,1564,1260,53335,569,626938,654,713,287,296,40214,28090,283,47671,847,539,157687,387090,821,357276,310297,310298,204516,376804,376805,329854,626929,626930,626931,338188,47678,674529,817,818,820,291644,291645,371601,246787,46506,28111,28116,76122,671218,363265,165179,28125,28126,28130,28131,28129,28133,28135,454154,454155,28118,5476,5482,626940,143361,261299,1496,1505,237576,796942,168384,39485,39488,39491,29361,43997,459786,106588,853,552398,292800,154046,1490,1070699,501571,113287,214853,384638,100883,100886,31973,1735,102148,118748,154288,33031,54005,33033,33034,33037,1287640,85018,55968,2039,2050,202789,82135,184870,78258,2702,419015,1744,1747,61592,160386,43765,43770,37637,169292,38289,1727,471189,84163,623,550,582,584,587,726,727,729,735,1078480,249188,732,739,487175,484,88132,46125,549685,481720,47715,28038,1580,1625,194326,2751,29394,1423,246432,1280,84135,29391,1379,69823,416586,491921,158847,437897,52226,905,187327,29466,39777,39778,907,187326,218538,487173,1261,341694,53443,33035,40520,301301,360807,166486,712976,2683688,33043,410072,116085,358743,333367,208479,88431,39486,649756,105841,29347,89153,1512,45851,84026,39492,1535,169435,1161942,1264,1265,40518,40519,214851,1492,1502,36834,39490,39496,1736,35517,56774,51123,29348,1522,61171,43675,2047,1703,479117,131111,181487,55565,461393,1655,1656,544581,544580,78259,230143,28025,28026,1680,1681,1683,1685,1686,1689,1694,216816,1118060,1381,84109,626934,84112,446660,671266,208962,562,545,546,54291,40545,437898,315405,313439,102684,113107,150055,45634,45634,197614,1302,1304,1305,68891,68892,1308,1309,1311,1310,1318,1343,1348,59310,1077464,1334,1358,1363,1366,53345,160453,37734,44009,33945,1351,1352,1353,1354,71451,137591,1583,227943,97478,1598,1613,1632,1633,47770,33959,1579,1584,1596,1604,228229,1623,1624,33964,33968,1245,1246,1252,1255,1254,1254,137732,46124,309788,28031,626935,74426,147207,147206,133926,138595,1382,1383,548,571,573,76860,1328,1338,115778,1244
0,0.00201,0,1.6662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0,0.03379,0.12675,0,0,0,0,0,1.15102,7.31208,0,0,0,0,0,0.7962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86602,0.18129,0,0,0,0,0,0,0,0,0,0,0.52988,0.52887,0.18476,0.09135,1.99325,0,0,0,0.13808,0,0,1.83731,0,0,0,0,0.00517,0,0.00242,0,0,0,0,0,0,0.22231,0,0,3.60329,0,0.05926,0,0,0,0,0,0.64407,2.9712,5.0666,0,0,0.05173,0.00473,5.36574,0.00067,0.0002,0.00978,0,0,0,0,0,0,0,0,0,0,0.01053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267,0,0,0,0,0,0,0,0,0.00521,0,0,0,0,0,0.07517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364,0,0,0,0,0,0,0,0,0,0,0.00634,0.00965,0,0,0,0,0,0.00044,0,0.00432,0,2.38979,1.18658,0.2225,0,0,0,0,5.95961,0.59292,0,0.00669,0.00764,0.45556,0.17993,1.72321,0,0.00323,0,0,0,0,0,1.59177,0,0.81857,0.00147,0,5.8655,0.01099,0.0002,0,0,0,3.69669,0.66491,0,0,0.00207,0,0,0,0.03714,0.01415,0,0,0,0,0,0.00277,0,0,0,0,0,0,0,0.00413,0,0,0,0,0,0,0,0,10.16807,0.10187,0,0,0,0.0003,0.06382,0,0,0.05617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08708,0.00569,0,0,0,0,0,0,0.0043,0.00281,0,0,0,0,0.0004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00506,0,0,0
1,0,0,0.10657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176,0.12105,0.23281,0,0,0,0.0029,0,1.03906,0.03635,0,0,0.03225,0,1.1643,0,0,0,0,0,0,0,0,0.02143,0,0.14833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25463,0.21321,0,0,4.50844,0,0,0,0,0,0,1.0198,1.39187,0.00452,0,0.44281,2.17523,0,0.02138,0,0.13971,0,0,0.84602,0,0,0,56.06606,0,0,0,0,0,0,0,0,0,0,0,0,1.50463,0,0,0,0,0,0,0,0.79112,0.02472,0.23794,0,0,0,0,0.61741,0,0,0,0,0.02274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09485,0,0,0,0,0,0,0,0,0,0,0.31581,0,4.22188,6.17595,0,0.0206,0,1.34022,0.18983,0.00659,0,0.01104,0.08968,0.10027,0.09621,0,0,0,0,0,0,0.2865,0,0,0,0,0,0,0,0,0,0,0,0.98722,2.39208,0,0,0,0,0,0,0.00928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191,0,0,0,0.42972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0.68722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04328,0.00019,0.30251,0,0,0.09645,0.00574,0.36184,0.0028,0,0.00045,9.00E-05,0.18906,0.04987,0.72494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13202,0,0,0,0,0,0,0,0,1.02457,0.19698,0,0,0,0,0,0.20888,0,0,0,0,0.76858,0.0004,0.35364,0.31238,0.15844,0,0.0047,0.01652,0.09762,0,0,0.54684,0,0,0,7.05065,0,0,0,0,0,0,0,0,0,0.16273,0,0,0,0,0,0,0,0,0,0,3.17741,0.7482,13.19875,0,0,0.14961,0.01237,9.131,0,0.00091,0.0163,0,0,0,0,0,0,0.00108,0,0,0,0.00307,0,0,0,0,0,0,0,0,0.01274,0,0,0,0,0,0,0,0,0,0.07091,0.01067,0,0,0,0,0,0,0,0,0.04788,0,0,0,0,0,0,0,0,0.09957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00966,0,0,0,0,0,0,0,0,0.3321,0.05513,0.03183,0.00095,0.00125,0,0,10.51993,0,0,0,0,0,2.3355,0.67866,3.59226,1.40198,0,0.01155,0,0.7966,0.23192,0.00912,0.01713,0.02747,2.24324,1.58854,0.27755,0,0,0,0.03347,0,0,0.05338,0.27926,0.00562,0,0,0,7.79721,2.39877,0,0,0,0,0.58911,0,0.02331,0.00325,0,0,0,0.00441,0.01024,0,0.00046,0,0,0,0,0.00814,0.00255,0,0.0001,0,0,0,0,0,0.00827,1.72971,2.42984,0.53702,0,0,0,0,0.03165,0,0,0,0,0,0,0.00175,0,0.03391,0,0,0,1.32875,0,0,0,0,0.07499,0,0,0,0,0.00121,0.63405,0.00892,0,0.00682,0.00714,0.00099,0,0,0.35743,0.04178,0,0,0,0,0,0,0.00817,0,0,0,0,0,0.05428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02215,0,0,0,0,0,0,0.00126,0,0,0,0.98895,0,0,0.00092,0,0.00647,0.00124,0,0,0,0.00136,0.00929,0.0009,0,0
3,0,0,0.27271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01346,0,0,0.46888,0,0,0,0,0.02777,0,2.84723,0,0,0,0.23388,1.09655,2.05879,0.00339,0.04938,0,0.22618,0.18694,2.00225,0,0,0,0,0,0,0,0,0,0,0.04584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52062,2.81199,0,0,6.27761,0,0,1.27902,1.5417,0,0,0,7.48128,0,0.5206,1.19163,11.83194,0,0.02808,0.01979,0.45978,0,0,0.5762,0,0,0,0,0,0,0,0.28511,0,0,0,0,0,1.04193,0,0,0,0,0.65756,0,0,0,0,0,0.79474,0.318,8.1096,0,0,0.00764,0,1.65019,0,0,0.01779,0,0,0,0,0,0,0,0,0,0,0,0,0.01479,0,0.00387,0.0627,0,0.05879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10317,0,0,0.00436,0,0.00217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25849,0,0,0,0,0,0,0,0,0,0.07088,0.00329,0,0,0,0,0,1.35906,0.61056,0,0,2.04752,0.02147,0.27086,0,0,0,0,2.74294,0.79222,0,0,0,2.14293,1.00784,0.13737,0,0,0,0,0.49429,0,0.08972,0,0,0,0,0,0.22689,0,0,0,0,0,0.16031,1.03678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142,0,0,0,0,0,0,0,0,0.35771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01162,0,0,0,0,0,0.66709,0,0,0,0,0,0.00312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02645,0.06812,0,0,0
4,0,0,1.61489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00416,0,0.04252,0,1.52818,0,0,0.00256,0.10259,0.08552,2.56673,0.0361,0.02853,0,0,0,1.19372,0,0,0,0,0,0,0,0,0,0,5.88021,0,0,0,0.00702,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15476,0.0014,6.21198,0.0155,0,0,0,0,0.08502,0,0,0.33106,0.38156,0,0.09811,0.28379,3.91554,0,0,0,0,1.38125,1.19189,0.05824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57701,0,0,0,0,0,0,0,0,0,0,0.80194,3.02284,10.96904,0.00793,0,0.16012,0,5.80841,0.00236,0,0.01987,0,0,0,0,0,0,0,0,0,0,0.01276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315,0,0,0,0.01678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00354,0,0,0,0,0,0.02994,0,0,0,0,0,0,0,0,0,0,0.0128,0,0,0.00126,0,0.00861,0,0,0,0,0,0,0,0,0,0,0.00134,0,0,0,0,1.01282,0,0,0,0,0,3.29445,0.65913,1.65468,0,0,0,0.00307,0.75299,0.59729,0,0,0,1.70685,0.95522,0.20674,0,0,0,0,0,0,1.03881,0.02452,0,0,0,0.03853,5.06295,0.08944,0,0,0,0,0.50996,0.5907,0,0,0.00448,0,0,0,0,0.03812,0,0,0,0,0,0,0,0,0,0,0,0.0011,0,0,0.28045,0,0.0856,0,0,0.00471,0.04775,0,2.01449,0.16296,0,0,0.04357,0,0.00351,0,0,1.39042,0,0,0,0,0,0,0,0,0.11733,0,0.00551,0,0,0.11219,2.33451,0.13993,0,0.04511,0.89319,0,0,0,0.04831,0.01704,0,0,0,0,0.00547,0,0,0.00563,0.03756,0,0,0,0.66533,0.66445,0.12414,0,0.05437,0,0,0,0,0,0,0,0,0,0,0,0,0.00113,0,0,0,0,0,0,0,0,0.01439,0,0.00768,0.00163,0,0.00526,0,0,0,0,0,0.02367,0,0,0.00242,0.00295,0,0,0,0.0279,0.09526,0,0,0
5,0,0,0.42193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03323,0.16927,0.91982,0,0,0.12968,0.11447,0.0769,0.30316,0.1805,0.00555,0,0.02768,0.00932,0.22729,0,0,0,0,0,0,0,0,0,0,49.05817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70777,0,0,0.34762,0,0,0,0,0,0,0,2.72139,0,0.02099,0.64155,1.82856,0,0.26042,0.0129,0.49081,0,0,1.18732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26542,0,0,0,0,0.06235,0,0.12445,0,0,0,0.16679,1.17649,0.29856,0,0,0.00787,0.00448,0.07509,0.01138,0,0.20221,0.76214,0,0,0,0,0,0.46047,0,0,0,0.02477,0,0.0339,0,0,0.16717,0,0.00788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01108,0,0,0.1321,0.02628,0.36448,0.03066,0,0,0,0,0,0.00483,0,0.01045,0.15112,0,0.0088,0,0,0.02051,0.40291,0.06167,0,2.36058,0.07264,0,0,0,0,11.6396,0,0.00392,0,0.06919,0.22802,0,0.4098,0,0.00086,0,0,0,0.00183,0,0,0.01852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01995,0,0,0,0,0.03244,0,0,0.40716,0,0,0,0,0,0,0,7.22128,0,0.93347,0,0,0,0,0,0,0,0,0,0,0,0,0.27435,0,0,0,0.11027,0,0,0,0.10693,0,0,0,0.04079,0,0.1723,0,0,0,0,0,0,0,0.00181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01384,0,0,0,0,0,0,0,0,0,0,0.03562,0.31121,0,0,0,0,0,0,0,0,0,0,0,0,0.38557,0,0,0
6,0.00177,0,0.71895,0,0,0,0,0,0,0,0.12634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08131,0.77622,1.00148,0,0,0.23205,0.38431,0.39408,4.03509,0.51341,0.00654,0,1.34917,0.09162,1.7234,0,0.00425,0,0,0,0,0,0,0,0,3.16812,0,0,0,0,0,0,0,0,0,0,0,0,0.00322,0,0,0,0,7.52094,1.21686,0,0.24612,5.09643,0,0,0,0,0,0,0,0,0,0.09406,2.99323,2.2325,1.24198,0,0.03955,1.31146,0,0,0.92612,0,0,0,0.47215,0,0,0,0,0,0,0,0,0,2.34479,0,0,0,0,0,0,0,0,0,0,2.06272,2.6439,0.00193,0,0,0.04399,0.00369,6.63985,0.00087,0.0057,0.01377,0,0.00773,0,0,0,0,0.00472,0,0,0,0.00325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00079,0,0,0,0,0,0,0,0,0,0,0,0.01406,0,0,0,0,0,0,0,0,0.0912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14426,0.06308,0.01338,0.00073,0,0,0,0,0,0.00251,0,0,2.21928,2.01651,2.27366,0.58604,0,0.03126,0,3.17615,0.22539,0.03173,0.13482,0.49998,0.30287,0.35101,0.02988,0,0.00096,0,0,0,0,0.00386,0.01296,0.00131,0,0.00333,0.00026,0.01072,0,0,0,0,0,0.49146,0.55642,0,0.0009,0,0,0,0.00599,0.07191,0.00571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00822,0.79869,1.75703,0,0,0.79606,0.00735,0,0.71179,0.07929,0,0,0,0.01903,0.07658,0,0,0.07682,0,0,0,0,0,0,0,0,0.08706,0,0.01059,0,0,0.00656,1.80953,0.02642,0,0.01767,2.90657,0,0,0,1.23435,0.14724,0,0,0,0,0.00213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01701,0,0.05998,0,0.89103,0,0,0,0.00214,0.06522,0,0,0,2.73677,0,0,0,0,0,0,0,0,0,0.00146,0,0,0,1.1558,0,0,0,0,0.00035,0,0,0,0,0.00655,0.22275,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4814,0.3543,0,0.3604,0,0.01726,0.0834,0.01366,0.52646,1.47047,0.21521,0.06091,0.57054,3.34209,0.00031,0.20369,0,0,0,0,0,0,0,0,0,0,0.35795,0,0,0,0,0,0,0,0,0,0.00181,0,0,0,0,0,0,0,6.34745,0.00085,0,0,7.09019,0,0,0.03552,1.77741,0,0,0.5028,0.00236,0.24557,0,0.68958,0.27495,0.54731,0.32581,0.01946,2.91141,0.26476,9.36428,0.06293,0,0,0,0,0,0,0,0,0,0,0,0,1.7087,0.22936,0,0,3.28643,0,0,0,0,0,0,0,6.66646,0.76092,0.00073,0.00233,0,0.04907,0.0019,6.9531,0.60359,0.01168,0.02099,0,0.06217,0.06154,0,0.00404,0,0.13948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00632,0,0,0.00023,0,0,0,0,0,0,0,0,0,0.03791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00993,0,0,0,0,0,0,0,0,0,0,3.63536,0,1.40114,7.17253,0,0.2754,0,0,0.95945,0.01925,0.22575,1.44113,0,1.08858,0.00461,0,0,0.01086,0.06196,0.01816,0,0,0.02442,0.03969,0,0.00115,0,0.00481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02532,0,0,0,0,0,0,1.83741,0,0,0.01228,0,0,0,0,0,0.00702,0,0,0,0,0,0,0.55446,0,0,0,0,0.0081,0,0,0,0,0,0.06689,0.00563,0,0.00431,7.67743,0.01103,0,0,0.0254,0.00735,0,0,0,0,0,0,0,0.04201,0,0,0,0,0.00944,0.03174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08353,0.00067,0,0,0,0.00137,0,0,0,0,0,0,0,0,0,0,0,0,0.09508,3.03416,0,0,0,0,0.01809,0,0,0,0,0,0.00718,0,0,0
8,0,0,0.04541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839,0.92456,0,0,0,0.30055,0.25222,3.26886,0.1095,0.00136,0.00287,0.21874,0.00922,1.81024,0,0,0,0,0,0,0,0,0,0,4.10101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53279,0.7047,0,0,0,0,0,0,0,0,0,0,1.44523,0,0,0.32104,2.90125,0,0.00124,0,0.05111,16.24833,2.4182,1.88451,0,0,0,0.07453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20278,0,0,0,0,0,4.13685,0.41702,14.59072,0,0,0.35578,0,1.09165,0,0.00632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66779,0,0,0,0,0.37537,0.05481,0.45329,0.56545,0,0,0,0,0.0395,0,0,0,0.74358,0.14628,0.01366,0,0,0,0.00284,0.05327,0,5.46854,0,0,0,0,0,10.68728,0.30702,0,0,0,0,0.0016,0.23489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512,0,0,0.19538,0,0,0,0,0,0,0,0,0.12037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11687,0,0,0,0,0,0,0,0.01765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
